id_venta,fecha_venta,id_empleado,antiguedad_vendedor,id_cliente,nombre_cliente,email_cliente,genero_cliente,edad_cliente,ciudad_cliente,region_cliente,canal_venta,producto,categoria_producto,precio_unitario,cantidad,descuento_pct
1732,2023-05-10,19,2,439,Ana Rojas,cliente@mail.cl,,150,,Metropolitana,,Perfume,,750000,-1,0.1
1733,2023-06-24,8,50,228,Carlos Soto,cliente@mail.cl,X,-5,Antofagasta,,Web,Perfume,Belleza,700000,-1,
1734,2023-03-25,26,5,188,María González,sin_email,Mujer,18,,Araucanía,Web,Maquillaje,Tecnología,15000,0,0
1735,2023-01-22,71,2,70,Juan Pérez,,Mujer,60,Valparaíso,Antofagasta,Tienda,Lavadora,Belleza,35000,2,0.1
1736,2023-01-27,30,0,318,Ana Rojas,correo@,X,25,Talca,Araucanía,App,Lavadora,,750000,0,0.1
1737,2023-07-14,7,-1,464,Ana Rojas,sin_email,Hombre,45,Temuco,Araucanía,App,Maquillaje,,750000,100,0.05
1738,2023-12-03,67,2,290,Luis Díaz,cliente@mail.cl,,,Antofagasta,Antofagasta,Web,Notebook,,99999999,1,0.05
1739,2023-08-24,65,-1,87,Luis Díaz,,Mujer,-5,Antofagasta,,Web,Notebook,,15000,0,1.5
1740,2023-04-02,36,5,370,María González,correo@,,-5,Valparaíso,,Tienda,,Electrohogar,-1000,1,1.5
1741,2023-01-21,25,1,362,María González,sin_email,Mujer,35,Valparaíso,Metropolitana,CallCenter,Lavadora,Electrohogar,750000,100,0.05
1742,2023-10-30,37,-1,472,,user@gmail.com,,18,Santiago,Araucanía,CallCenter,Perfume,Belleza,700000,100,-0.2
1743,2023-12-23,1,50,56,María González,correo@,,35,Santiago,,Web,Maquillaje,Belleza,750000,3,-0.2
1744,2023-03-25,15,10,113,,cliente@mail.cl,Mujer,25,,Biobío,Tienda,Perfume,Tecnología,99999999,1,0
1745,2023-09-19,37,2,13,María González,sin_email,Otro,150,Temuco,,Tienda,Notebook,,35000,-1,0.05
1746,2023-05-27,13,5,440,Juan Pérez,correo@,Hombre,25,Antofagasta,Araucanía,Tienda,Perfume,Belleza,99999999,0,0.5
1747,2023-09-14,8,5,18,Juan Pérez,cliente@mail.cl,X,150,Antofagasta,Metropolitana,App,Maquillaje,,750000,100,1.5
1748,2023-02-27,5,-1,182,Carlos Soto,correo@,X,35,Talca,Biobío,Web,Perfume,Electrohogar,-1000,1,0.05
1749,2023-01-15,60,1,461,María González,sin_email,Hombre,45,Valparaíso,Metropolitana,App,Lavadora,Electrohogar,750000,2,-0.2
1750,2023-06-11,73,0,113,,,,25,Talca,Metropolitana,Web,Maquillaje,Belleza,15000,3,0.05
1751,2023-06-12,1,2,229,Juan Pérez,cliente@mail.cl,Mujer,35,,Antofagasta,Tienda,Maquillaje,Tecnología,750000,2,-0.2
1752,2023-11-16,36,5,171,Juan Pérez,user@gmail.com,X,18,Talca,Antofagasta,CallCenter,Perfume,Electrohogar,-1000,100,0.05
1753,2023-10-08,35,1,295,Ana Rojas,cliente@mail.cl,Mujer,35,Temuco,,CallCenter,Notebook,,15000,2,
1754,2023-10-07,66,10,189,Juan Pérez,,,35,Talca,Antofagasta,CallCenter,Maquillaje,Belleza,700000,2,0.5
1755,2023-01-12,63,5,426,Juan Pérez,user@gmail.com,Mujer,60,,,,Notebook,Belleza,15000,3,0
1756,2023-10-01,23,1,465,María González,sin_email,,25,Temuco,Metropolitana,CallCenter,Perfume,,99999999,3,
1757,2023-09-28,9,0,79,Carlos Soto,,Mujer,,Valparaíso,,Web,Lavadora,Belleza,35000,3,0.5
1758,2023-07-27,34,0,146,María González,sin_email,,45,Antofagasta,Metropolitana,Web,Lavadora,Tecnología,99999999,3,-0.2
1759,2023-01-27,46,5,407,Juan Pérez,correo@,,45,Temuco,Metropolitana,Tienda,Notebook,Belleza,15000,2,1.5
1760,2023-03-13,78,50,182,María González,user@gmail.com,Otro,60,Temuco,,App,Lavadora,Tecnología,700000,-1,1.5
1761,2023-03-01,4,5,499,María González,sin_email,,150,Temuco,Araucanía,App,,Belleza,750000,-1,0.1
1762,2023-05-25,30,-1,286,Ana Rojas,correo@,Mujer,-5,Valparaíso,Biobío,Tienda,Perfume,Electrohogar,15000,3,0.5
1763,2023-04-03,95,2,250,Ana Rojas,sin_email,Otro,150,Talca,Metropolitana,App,Notebook,,99999999,0,0.05
1764,2023-11-05,75,1,354,María González,cliente@mail.cl,X,45,Talca,Biobío,Tienda,Perfume,Electrohogar,15000,1,0
1765,2023-01-08,99,5,314,María González,,Otro,35,Talca,Metropolitana,CallCenter,Perfume,Electrohogar,15000,100,0.05
1766,2023-03-20,72,2,196,Luis Díaz,correo@,X,60,Temuco,Araucanía,Tienda,Lavadora,Tecnología,15000,0,0.05
1767,2023-01-27,3,-1,323,Juan Pérez,cliente@mail.cl,Otro,18,Talca,,Tienda,Lavadora,Tecnología,700000,100,0.5
1768,2023-06-23,14,2,71,Ana Rojas,cliente@mail.cl,Mujer,25,Santiago,Biobío,Web,Lavadora,Tecnología,-1000,0,0
1769,2023-02-19,60,5,248,Ana Rojas,correo@,X,25,Valparaíso,,Tienda,Notebook,,-1000,0,0.1
1770,2023-07-18,77,0,146,Juan Pérez,correo@,Hombre,,Temuco,Biobío,App,Lavadora,,15000,-1,
1771,2023-12-15,45,1,106,María González,cliente@mail.cl,,25,Antofagasta,,App,,,700000,1,0.05
1772,2023-06-30,96,1,263,Carlos Soto,cliente@mail.cl,,35,Valparaíso,Antofagasta,Web,,Electrohogar,700000,0,0
1773,2023-01-24,34,0,296,Luis Díaz,cliente@mail.cl,Otro,18,Talca,,Tienda,Perfume,Tecnología,15000,3,0.1
1774,2023-11-12,45,50,70,,user@gmail.com,,60,Temuco,Araucanía,CallCenter,Lavadora,Electrohogar,99999999,100,
1775,2023-02-15,61,5,470,Luis Díaz,,Mujer,60,Antofagasta,Metropolitana,Web,Perfume,,99999999,-1,0.05
1776,2023-01-15,83,1,193,María González,sin_email,X,25,Antofagasta,,App,,Electrohogar,35000,100,0
1777,2023-06-02,16,5,68,María González,sin_email,Otro,18,,Metropolitana,App,Notebook,Electrohogar,15000,3,
1778,2023-08-10,66,-1,494,María González,,Hombre,18,Valparaíso,Biobío,,,Tecnología,35000,3,0.5
1779,2023-07-25,40,5,305,Luis Díaz,cliente@mail.cl,,18,Temuco,,Web,Perfume,Tecnología,99999999,0,1.5
1780,2023-09-30,17,2,52,María González,sin_email,Hombre,45,Valparaíso,,Tienda,,,99999999,3,1.5
1781,2023-08-24,34,0,370,,user@gmail.com,X,45,Valparaíso,Araucanía,CallCenter,Perfume,Tecnología,15000,1,0.05
1782,2023-12-06,16,50,363,Ana Rojas,correo@,Mujer,25,Temuco,Biobío,App,Maquillaje,Belleza,35000,3,0.05
1783,2023-08-16,60,5,285,,sin_email,Hombre,18,Antofagasta,Antofagasta,Tienda,Perfume,Tecnología,35000,0,
1784,2023-01-09,66,50,405,Juan Pérez,,Mujer,-5,Antofagasta,,CallCenter,Lavadora,Electrohogar,15000,100,0
1785,2023-06-15,66,50,474,,correo@,,18,Antofagasta,Araucanía,Web,Maquillaje,,35000,3,1.5
1786,2023-11-15,90,-1,334,Juan Pérez,correo@,Mujer,60,Antofagasta,Araucanía,App,Lavadora,,750000,-1,0.05
1787,2023-08-02,13,10,9,Ana Rojas,sin_email,Mujer,60,Antofagasta,Araucanía,,Lavadora,Belleza,99999999,-1,0.1
1788,2023-04-27,56,0,251,Carlos Soto,sin_email,Hombre,25,Santiago,Metropolitana,App,,Electrohogar,-1000,-1,0.05
1789,2023-12-10,31,50,431,Ana Rojas,user@gmail.com,,-5,,Araucanía,Tienda,Notebook,Tecnología,700000,100,1.5
1790,2023-03-13,34,1,332,Luis Díaz,cliente@mail.cl,X,18,Santiago,Antofagasta,Web,Maquillaje,,35000,2,-0.2
1791,2023-03-05,39,2,298,Luis Díaz,correo@,X,150,Talca,,Tienda,Perfume,Belleza,35000,-1,1.5
1792,2023-07-24,67,1,435,,cliente@mail.cl,Mujer,-5,Valparaíso,Biobío,App,Notebook,Tecnología,700000,-1,0.1
1793,2023-07-28,8,-1,184,,correo@,Otro,,Santiago,Antofagasta,Tienda,Notebook,Tecnología,35000,2,0
1794,2023-03-13,87,-1,179,María González,user@gmail.com,Otro,25,Temuco,Araucanía,Tienda,,Tecnología,700000,100,0.1
1795,2023-10-04,78,1,198,Carlos Soto,,X,60,Temuco,Biobío,App,Lavadora,Electrohogar,15000,-1,-0.2
1796,2023-10-01,55,0,128,María González,cliente@mail.cl,X,150,Antofagasta,,App,Lavadora,,750000,0,-0.2
1797,2023-11-16,27,1,20,Ana Rojas,sin_email,,60,Antofagasta,Araucanía,Tienda,Notebook,,750000,100,0.05
1798,2023-12-04,93,5,472,Carlos Soto,sin_email,Otro,45,Valparaíso,Biobío,CallCenter,Lavadora,,99999999,-1,0.05
1799,2023-04-05,53,1,411,Juan Pérez,correo@,Mujer,25,,Antofagasta,Web,Lavadora,Electrohogar,-1000,-1,1.5
1800,2023-06-15,39,2,422,María González,cliente@mail.cl,,25,,Metropolitana,Web,Lavadora,Tecnología,35000,2,0.5
1801,2023-02-01,65,2,328,Ana Rojas,user@gmail.com,Hombre,18,Valparaíso,Biobío,Tienda,Notebook,,-1000,0,0.1
1802,2023-01-11,17,10,65,Juan Pérez,correo@,X,18,Temuco,Antofagasta,,Notebook,Belleza,15000,100,1.5
1803,2023-10-28,30,2,182,Carlos Soto,sin_email,,45,Valparaíso,Antofagasta,App,Maquillaje,,750000,3,0.5
1804,2023-08-05,53,1,241,Carlos Soto,cliente@mail.cl,Hombre,150,Talca,,App,Perfume,Tecnología,15000,1,1.5
1805,2023-10-16,13,2,369,Ana Rojas,user@gmail.com,,,Temuco,Biobío,Web,Perfume,Belleza,15000,0,-0.2
1806,2023-04-12,21,0,24,Luis Díaz,sin_email,Otro,35,Valparaíso,Metropolitana,,Notebook,Tecnología,35000,3,0.05
1807,2023-09-24,19,50,384,Ana Rojas,sin_email,,-5,Valparaíso,,Tienda,Maquillaje,Electrohogar,15000,0,0.05
1808,2023-08-02,53,2,431,María González,user@gmail.com,Otro,35,Talca,,CallCenter,Notebook,Tecnología,750000,3,1.5
1809,2023-06-28,19,5,455,Luis Díaz,sin_email,,35,Valparaíso,Metropolitana,Tienda,Lavadora,Belleza,-1000,3,0.05
1810,2023-03-29,57,0,83,María González,correo@,Otro,25,Antofagasta,Antofagasta,CallCenter,Notebook,Belleza,750000,0,0
1811,2023-02-10,25,10,470,Ana Rojas,cliente@mail.cl,Mujer,-5,Santiago,Biobío,App,Maquillaje,Electrohogar,35000,2,1.5
1812,2023-03-17,86,5,319,Juan Pérez,correo@,Mujer,25,Temuco,Araucanía,App,Perfume,,750000,0,-0.2
1813,2023-02-15,31,1,185,Ana Rojas,user@gmail.com,Hombre,,Temuco,,CallCenter,Perfume,Belleza,700000,0,
1814,2023-06-09,81,50,439,Ana Rojas,,X,-5,Antofagasta,,CallCenter,Lavadora,Electrohogar,-1000,3,1.5
1815,2023-03-21,55,1,316,Ana Rojas,,Otro,60,Talca,Metropolitana,Tienda,Maquillaje,,700000,1,1.5
1816,2023-11-06,23,50,99,Ana Rojas,cliente@mail.cl,Hombre,25,Santiago,Antofagasta,Web,Perfume,Tecnología,700000,3,0.05
1817,2023-03-27,32,50,62,Luis Díaz,user@gmail.com,Mujer,25,Valparaíso,Metropolitana,Tienda,Perfume,Electrohogar,99999999,-1,-0.2
1818,2023-04-02,62,1,286,María González,sin_email,,25,Santiago,Metropolitana,CallCenter,Lavadora,Tecnología,35000,0,1.5
1819,2023-05-28,74,5,477,María González,sin_email,Mujer,150,Antofagasta,Biobío,Web,,Belleza,15000,100,0.05
1820,2023-06-10,10,5,22,Luis Díaz,correo@,Mujer,45,Antofagasta,,Web,Perfume,Belleza,700000,0,0.1
1821,2023-07-21,72,50,459,Ana Rojas,,Mujer,25,Antofagasta,Biobío,CallCenter,Perfume,Belleza,750000,2,-0.2
1822,2023-08-30,54,5,212,Carlos Soto,,Hombre,,Talca,,Tienda,Maquillaje,Tecnología,15000,100,0.5
1823,2023-12-19,52,50,126,Ana Rojas,user@gmail.com,Otro,18,,Biobío,App,Notebook,,750000,3,0
1824,2023-01-02,20,50,413,Juan Pérez,user@gmail.com,X,18,Valparaíso,,CallCenter,Perfume,Belleza,750000,2,0.5
1825,2023-08-13,32,0,499,Ana Rojas,sin_email,X,-5,Valparaíso,,Tienda,Notebook,Belleza,15000,0,
1826,2023-10-16,14,-1,425,María González,sin_email,X,60,,,Web,,Electrohogar,15000,3,-0.2
1827,2023-08-21,50,0,42,María González,cliente@mail.cl,Hombre,45,Valparaíso,Araucanía,App,Lavadora,Tecnología,750000,3,1.5
1828,2023-03-18,28,1,98,,user@gmail.com,,150,Antofagasta,Biobío,Web,,,35000,-1,0.05
1829,2023-04-26,53,-1,449,Juan Pérez,correo@,X,-5,Antofagasta,Biobío,CallCenter,Notebook,Belleza,-1000,-1,
1830,2023-06-03,24,2,31,Carlos Soto,,,18,Talca,,Tienda,,,99999999,1,-0.2
1831,2023-04-13,79,1,158,María González,cliente@mail.cl,Hombre,45,Valparaíso,Antofagasta,CallCenter,Maquillaje,,-1000,-1,0
1832,2023-07-13,22,10,112,Juan Pérez,cliente@mail.cl,,45,Santiago,Araucanía,,Maquillaje,Electrohogar,35000,100,-0.2
1833,2023-06-15,30,0,402,Luis Díaz,correo@,X,60,Talca,Araucanía,Tienda,Lavadora,Belleza,99999999,3,
1834,2023-12-25,63,5,247,Ana Rojas,cliente@mail.cl,Hombre,,Valparaíso,Araucanía,Tienda,,Electrohogar,15000,-1,0.05
1835,2023-03-31,4,0,122,,sin_email,,45,Temuco,Biobío,Web,Maquillaje,,99999999,1,0.5
1836,2023-06-23,77,5,273,Luis Díaz,sin_email,X,25,Talca,Araucanía,Tienda,Maquillaje,Tecnología,750000,0,0.1
1837,2023-05-02,59,-1,294,,correo@,X,45,Santiago,,Tienda,Maquillaje,,-1000,100,0.5
1838,2023-05-23,87,10,398,Ana Rojas,cliente@mail.cl,X,60,Talca,Antofagasta,,Lavadora,Electrohogar,99999999,-1,0.05
1839,2023-04-16,8,-1,471,Carlos Soto,sin_email,X,-5,Valparaíso,Antofagasta,App,Perfume,Electrohogar,750000,3,
1840,2023-11-01,82,10,473,Juan Pérez,,,60,Antofagasta,Metropolitana,CallCenter,Maquillaje,,35000,0,0.05
1841,2023-12-26,12,0,207,Carlos Soto,correo@,Mujer,150,Antofagasta,Antofagasta,Web,Notebook,Tecnología,99999999,3,0
1842,2023-11-13,31,5,110,Juan Pérez,cliente@mail.cl,Mujer,60,Santiago,Araucanía,App,Notebook,Tecnología,750000,0,-0.2
1843,2023-05-03,78,-1,440,Luis Díaz,cliente@mail.cl,,18,,,CallCenter,Notebook,Belleza,35000,100,-0.2
1844,2023-01-09,34,10,278,María González,cliente@mail.cl,X,25,Talca,,Tienda,Lavadora,,15000,3,0.5
1845,2023-09-19,82,50,451,Carlos Soto,user@gmail.com,X,,Valparaíso,,CallCenter,Notebook,Belleza,35000,-1,
1846,2023-03-14,98,1,56,María González,correo@,X,18,Talca,Biobío,Tienda,Maquillaje,Electrohogar,35000,-1,0.1
1847,2023-12-25,75,1,375,Luis Díaz,,Mujer,-5,Talca,Metropolitana,Web,Perfume,Belleza,-1000,1,0.1
1848,2023-08-11,76,-1,403,María González,cliente@mail.cl,X,35,Temuco,Metropolitana,App,Notebook,,750000,0,0
1849,2023-02-10,49,5,57,Luis Díaz,sin_email,X,-5,Talca,Araucanía,CallCenter,Notebook,Electrohogar,99999999,1,0.05
1850,2023-07-23,79,50,428,Ana Rojas,sin_email,Hombre,25,Antofagasta,,App,Lavadora,Belleza,-1000,2,0
1851,2023-09-21,57,-1,482,,sin_email,Hombre,45,Temuco,,CallCenter,Maquillaje,,700000,-1,-0.2
1852,2023-11-24,95,0,291,Carlos Soto,,Hombre,60,,Araucanía,App,Notebook,Tecnología,35000,0,1.5
1853,2023-06-27,93,10,114,María González,user@gmail.com,Mujer,35,Antofagasta,,CallCenter,Perfume,Tecnología,700000,100,1.5
1854,2023-12-14,26,0,381,Ana Rojas,sin_email,,25,Temuco,Metropolitana,CallCenter,Maquillaje,Belleza,-1000,1,1.5
1855,2023-11-14,18,1,385,Ana Rojas,correo@,Mujer,18,Valparaíso,Antofagasta,CallCenter,Notebook,Belleza,750000,100,0.05
1856,2023-03-25,96,10,308,Juan Pérez,,,60,Temuco,Biobío,Tienda,Lavadora,Belleza,-1000,100,0
1857,2023-11-14,86,-1,341,Carlos Soto,sin_email,,-5,Santiago,Antofagasta,CallCenter,Lavadora,,750000,100,
1858,2023-04-21,38,0,477,,correo@,Otro,18,Antofagasta,Antofagasta,App,Perfume,,750000,1,0.5
1859,2023-09-08,81,2,198,Carlos Soto,user@gmail.com,X,25,Talca,Metropolitana,Web,Notebook,Belleza,15000,2,-0.2
1860,2023-01-07,87,5,421,Ana Rojas,sin_email,Otro,25,Santiago,Antofagasta,Tienda,Lavadora,Belleza,35000,1,1.5
1861,2023-03-25,88,50,321,Carlos Soto,correo@,Otro,-5,Antofagasta,,Tienda,Maquillaje,,-1000,3,
1862,2023-07-27,50,50,179,Juan Pérez,cliente@mail.cl,,35,Santiago,,Tienda,Perfume,,750000,-1,0.1
1863,2023-11-10,8,5,385,Ana Rojas,sin_email,,-5,Antofagasta,Biobío,App,Notebook,,-1000,1,0
1864,2023-01-22,41,2,219,Carlos Soto,cliente@mail.cl,Mujer,45,Santiago,Biobío,CallCenter,Maquillaje,Electrohogar,-1000,1,-0.2
1865,2023-01-03,6,1,277,Juan Pérez,sin_email,,18,Talca,,CallCenter,,Electrohogar,750000,2,-0.2
1866,2023-05-07,69,10,437,Luis Díaz,user@gmail.com,Mujer,35,Temuco,Biobío,Tienda,Notebook,Belleza,99999999,3,0.1
1867,2023-10-24,44,5,16,Juan Pérez,user@gmail.com,,60,Antofagasta,Araucanía,CallCenter,Notebook,,700000,1,0.1
1868,2023-07-07,64,2,492,Carlos Soto,sin_email,Otro,150,Temuco,Araucanía,CallCenter,,Tecnología,35000,-1,0.1
1869,2023-12-28,29,-1,379,Juan Pérez,sin_email,X,45,,,Tienda,Perfume,Tecnología,35000,-1,1.5
1870,2023-01-14,28,50,61,Ana Rojas,cliente@mail.cl,Mujer,35,,Antofagasta,Web,,,99999999,1,1.5
1871,2023-01-12,11,2,54,María González,sin_email,X,150,Antofagasta,Antofagasta,Tienda,Maquillaje,,15000,100,0
1872,2023-03-28,65,1,168,Carlos Soto,,X,150,,Biobío,Web,Perfume,Tecnología,99999999,100,0.1
1873,2023-01-12,19,1,26,Carlos Soto,correo@,,18,Temuco,Metropolitana,App,Maquillaje,Belleza,15000,3,0.5
1874,2023-01-25,9,0,336,María González,,Otro,25,Antofagasta,,App,Maquillaje,Tecnología,15000,-1,-0.2
1875,2023-10-28,27,5,476,María González,sin_email,Otro,60,,,,Maquillaje,Tecnología,99999999,100,0.1
1876,2023-08-31,34,0,65,Carlos Soto,cliente@mail.cl,,-5,Santiago,,CallCenter,Maquillaje,,35000,-1,-0.2
1877,2023-05-02,44,50,100,María González,sin_email,Otro,18,Valparaíso,,CallCenter,Perfume,Tecnología,700000,3,0.05
1878,2023-05-27,68,2,74,Juan Pérez,correo@,Mujer,45,Santiago,Biobío,App,Maquillaje,,35000,3,
1879,2023-02-24,82,10,192,Luis Díaz,sin_email,Otro,,Talca,,CallCenter,,Electrohogar,35000,100,0.05
1880,2023-08-26,15,10,171,María González,correo@,X,150,Antofagasta,,Tienda,Lavadora,,35000,1,0.1
1881,2023-12-22,51,1,273,Ana Rojas,user@gmail.com,X,45,Santiago,Antofagasta,App,Perfume,Electrohogar,99999999,0,-0.2
1882,2023-06-22,13,10,377,Luis Díaz,cliente@mail.cl,Otro,150,Santiago,,,Perfume,Tecnología,99999999,2,
1883,2023-08-09,83,10,187,Carlos Soto,cliente@mail.cl,X,25,Temuco,Metropolitana,Web,Lavadora,Tecnología,99999999,0,0.05
1884,2023-04-29,49,50,23,Ana Rojas,sin_email,X,,Antofagasta,Biobío,CallCenter,Maquillaje,Electrohogar,35000,0,0.1
1885,2023-11-05,70,10,391,María González,sin_email,X,25,Antofagasta,Antofagasta,App,Lavadora,Electrohogar,700000,-1,-0.2
1886,2023-07-02,56,2,428,Carlos Soto,correo@,Otro,60,Antofagasta,,,Lavadora,Electrohogar,15000,3,0.1
1887,2023-10-15,76,10,181,Juan Pérez,sin_email,Otro,-5,Antofagasta,Antofagasta,,Notebook,,-1000,-1,1.5
1888,2023-11-03,51,-1,327,Luis Díaz,correo@,X,60,,Metropolitana,App,Lavadora,Belleza,15000,100,-0.2
1889,2023-10-27,37,10,108,Luis Díaz,cliente@mail.cl,,25,Temuco,,App,Maquillaje,Electrohogar,15000,2,0.05
1890,2023-03-23,17,10,335,Luis Díaz,cliente@mail.cl,Otro,25,Antofagasta,Antofagasta,App,,,-1000,100,0.1
1891,2023-07-30,58,0,162,Ana Rojas,sin_email,X,45,,,CallCenter,,Belleza,35000,1,0.05
1892,2023-05-30,87,2,302,María González,cliente@mail.cl,X,25,,,Web,Maquillaje,,700000,2,0.1
1893,2023-02-06,90,1,493,María González,sin_email,Mujer,,Antofagasta,Antofagasta,,Perfume,Belleza,700000,-1,0
1894,2023-12-18,29,0,452,Luis Díaz,user@gmail.com,,,Santiago,Antofagasta,CallCenter,Notebook,Belleza,15000,-1,0.05
1895,2023-11-08,33,5,206,Luis Díaz,,X,35,Temuco,Antofagasta,CallCenter,Perfume,Belleza,-1000,100,0.05
1896,2023-12-27,60,2,78,María González,correo@,X,150,Talca,,App,Notebook,,750000,-1,0.5
1897,2023-02-28,91,-1,16,Juan Pérez,user@gmail.com,,18,Temuco,Biobío,Web,Lavadora,Tecnología,35000,-1,
1898,2023-05-11,89,2,327,Carlos Soto,sin_email,Mujer,25,Talca,Antofagasta,CallCenter,Perfume,Belleza,15000,0,1.5
1899,2023-07-21,55,5,96,Carlos Soto,sin_email,X,60,Santiago,,CallCenter,Perfume,,700000,1,0.05
1900,2023-08-31,10,5,147,Ana Rojas,cliente@mail.cl,,-5,Valparaíso,Metropolitana,CallCenter,Lavadora,Belleza,99999999,0,-0.2
1901,2023-02-04,47,5,2,Ana Rojas,correo@,,150,,Biobío,Tienda,Lavadora,Electrohogar,99999999,-1,
1902,2023-04-03,23,50,10,Ana Rojas,cliente@mail.cl,Hombre,150,Antofagasta,,CallCenter,,Belleza,-1000,3,0.1
1903,2023-07-26,85,1,434,Luis Díaz,correo@,Mujer,-5,Valparaíso,Antofagasta,CallCenter,Lavadora,,-1000,0,0
1904,2023-12-19,21,10,125,,correo@,X,-5,Antofagasta,,Tienda,Lavadora,Electrohogar,15000,-1,-0.2
1905,2023-11-28,13,2,81,Ana Rojas,,Otro,150,Antofagasta,,Tienda,Lavadora,,750000,-1,
1906,2023-11-01,33,50,485,Carlos Soto,sin_email,Mujer,35,Santiago,Araucanía,CallCenter,Maquillaje,Tecnología,700000,1,-0.2
1907,2023-12-16,24,10,140,Luis Díaz,cliente@mail.cl,X,60,Antofagasta,Metropolitana,Web,Notebook,Tecnología,15000,100,-0.2
1908,2023-08-01,11,10,326,,cliente@mail.cl,Mujer,35,Santiago,Biobío,CallCenter,Perfume,,750000,2,-0.2
1909,2023-06-08,17,-1,150,Juan Pérez,sin_email,,25,Antofagasta,Antofagasta,Web,,Belleza,-1000,0,
1910,2023-01-24,68,5,288,Luis Díaz,sin_email,,18,Talca,Antofagasta,App,Maquillaje,Belleza,99999999,0,0
1911,2023-10-20,47,1,361,Juan Pérez,,,-5,Talca,Biobío,CallCenter,Maquillaje,Belleza,35000,0,0.5
1912,2023-01-04,25,-1,340,Ana Rojas,correo@,,,Antofagasta,Metropolitana,Web,Notebook,,99999999,-1,1.5
1913,2023-08-08,94,0,129,María González,correo@,Mujer,60,Temuco,Antofagasta,CallCenter,Notebook,Electrohogar,700000,1,0.05
1914,2023-12-30,73,50,438,Juan Pérez,correo@,Otro,-5,Valparaíso,Metropolitana,Tienda,Notebook,,700000,-1,
1915,2023-01-20,21,50,239,Carlos Soto,cliente@mail.cl,Hombre,35,Talca,Araucanía,Tienda,Perfume,Belleza,99999999,-1,-0.2
1916,2023-06-01,84,1,58,María González,user@gmail.com,Otro,45,Valparaíso,Araucanía,Web,Perfume,,99999999,100,0.05
1917,2023-02-19,83,10,198,Luis Díaz,cliente@mail.cl,Otro,25,Valparaíso,Metropolitana,CallCenter,Lavadora,Electrohogar,750000,3,
1918,2023-06-26,83,50,211,,,Mujer,18,,Biobío,Tienda,Notebook,Tecnología,15000,1,0.05
1919,2023-04-06,12,1,402,María González,sin_email,X,25,Valparaíso,Metropolitana,Web,Perfume,Electrohogar,-1000,0,-0.2
1920,2023-04-15,37,50,390,Juan Pérez,correo@,Hombre,45,Santiago,Antofagasta,Web,Perfume,Belleza,750000,2,0.5
1921,2023-09-07,42,50,45,,cliente@mail.cl,X,18,Valparaíso,Metropolitana,Web,Perfume,Tecnología,35000,0,
1922,2023-04-27,17,5,97,María González,sin_email,,45,Talca,Biobío,Web,Maquillaje,Tecnología,99999999,-1,0.05
1923,2023-12-20,48,0,279,Luis Díaz,correo@,X,25,Antofagasta,Araucanía,App,Lavadora,,35000,1,0.1
1924,2023-08-16,28,5,23,María González,correo@,Hombre,35,Valparaíso,,Tienda,Perfume,Electrohogar,35000,1,0.05
1925,2023-03-07,41,0,410,Juan Pérez,sin_email,Hombre,150,Antofagasta,Metropolitana,CallCenter,Notebook,,750000,1,1.5
1926,2023-12-01,99,50,461,Carlos Soto,,Hombre,25,,Biobío,App,Maquillaje,Tecnología,-1000,3,-0.2
1927,2023-09-19,47,-1,391,María González,sin_email,,25,Talca,Biobío,,Perfume,,700000,0,0
1928,2023-10-22,18,10,335,María González,sin_email,Hombre,25,Temuco,,Web,Lavadora,Tecnología,15000,3,0.05
1929,2023-08-31,78,50,44,María González,correo@,,60,Talca,,App,,Belleza,700000,100,0.5
1930,2023-07-05,99,0,27,,cliente@mail.cl,Hombre,45,Temuco,,Tienda,Notebook,,-1000,2,0.1
1931,2023-09-03,71,0,282,Luis Díaz,sin_email,Mujer,,Santiago,,,Maquillaje,Tecnología,700000,100,0.1
1932,2023-05-05,13,0,97,Carlos Soto,sin_email,,45,Talca,,App,Maquillaje,Tecnología,99999999,-1,0
1933,2023-09-25,82,50,463,Ana Rojas,cliente@mail.cl,X,-5,Valparaíso,Biobío,Tienda,Notebook,,99999999,3,1.5
1934,2023-05-11,13,1,36,Juan Pérez,correo@,,45,Temuco,Metropolitana,CallCenter,Maquillaje,,750000,3,0
1935,2023-08-25,31,-1,109,Juan Pérez,cliente@mail.cl,Mujer,-5,Antofagasta,Metropolitana,Web,Lavadora,Belleza,35000,100,1.5
1936,2023-01-18,2,1,55,Juan Pérez,cliente@mail.cl,Mujer,60,Valparaíso,Araucanía,CallCenter,Maquillaje,Tecnología,-1000,-1,0.05
1937,2023-02-09,16,10,192,Carlos Soto,sin_email,Mujer,35,Talca,Biobío,Web,Notebook,Belleza,-1000,1,-0.2
1938,2023-01-21,9,50,219,Luis Díaz,user@gmail.com,Hombre,-5,Talca,Antofagasta,Web,Perfume,,700000,-1,0.5
1939,2023-08-13,73,0,185,,cliente@mail.cl,Otro,25,Santiago,Biobío,App,Lavadora,,750000,0,0.1
1940,2023-12-21,38,-1,69,María González,,Hombre,35,,Araucanía,,Perfume,,700000,100,0
1941,2023-10-09,75,-1,317,María González,sin_email,Otro,150,Antofagasta,Araucanía,,Notebook,Tecnología,700000,-1,0.5
1942,2023-01-08,54,2,130,Luis Díaz,cliente@mail.cl,,60,Valparaíso,Araucanía,,Notebook,Electrohogar,-1000,1,1.5
